"","set","composer","albumID","pieceID","key","chroma","mode","pitchHeight","arPerf","rms","participant","valence","arousal","condition","expID"
"189","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"16",4,33,"deadpan","137"
"190","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"16",7,84,"deadpan","137"
"191","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"17",5,10,"deadpan","137"
"192","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"17",7,92,"deadpan","137"
"193","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"18",5,34,"deadpan","137"
"194","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"18",6,71,"deadpan","137"
"195","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"19",4,2,"deadpan","137"
"196","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"19",6,59,"deadpan","137"
"197","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"24",3,20,"deadpan","137"
"198","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"24",6,40,"deadpan","137"
"199","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"25",2,29,"deadpan","137"
"200","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"25",4,30,"deadpan","137"
"201","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"26",4,43,"deadpan","137"
"202","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"26",6,78,"deadpan","137"
"203","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"27",3,5,"deadpan","137"
"204","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"27",6,58,"deadpan","137"
"205","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"28",1,10,"deadpan","137"
"206","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"28",7,84,"deadpan","137"
"207","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"29",3,54,"deadpan","137"
"208","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"29",4,40,"deadpan","137"
"209","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"30",3,16,"deadpan","137"
"210","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"30",6,37,"deadpan","137"
"211","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"31",3,32,"deadpan","137"
"212","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"31",6,71,"deadpan","137"
"213","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"32",2,34,"deadpan","137"
"214","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"32",4,81,"deadpan","137"
"215","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"33",5,24,"deadpan","137"
"216","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"33",7,3,"deadpan","137"
"217","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"34",4,45,"deadpan","137"
"218","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"34",6,72,"deadpan","137"
"219","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"37",3,22,"deadpan","137"
"220","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"37",7,88,"deadpan","137"
"221","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"38",2,29,"deadpan","137"
"222","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"38",7,60,"deadpan","137"
"223","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"39",2,30,"deadpan","137"
"224","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"39",5,71,"deadpan","137"
"225","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"4",3,12,"deadpan","137"
"226","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"4",6,64,"deadpan","137"
"227","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"40",5,30,"deadpan","137"
"228","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"40",6,85,"deadpan","137"
"229","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"41",3,16,"deadpan","137"
"230","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"41",6,35,"deadpan","137"
"231","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"42",3,26,"deadpan","137"
"232","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"42",6,75,"deadpan","137"
"233","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"43",3,51,"deadpan","137"
"234","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"43",7,89,"deadpan","137"
"235","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"6",2,64,"deadpan","137"
"236","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"6",6,81,"deadpan","137"
"237","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"7",2,65,"deadpan","137"
"238","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"7",5,44,"deadpan","137"
"239","1","chopin","chopinAshkenazy1992Deadpan","m11","b","11","minor",46.2185688405797,1.99806437513659,-32.29,"8",3,31,"deadpan","137"
"240","1","chopin","chopinAshkenazy1992Deadpan","M11","B","11","Major",45.688141025641,5.69007263922518,-30.21,"8",6,75,"deadpan","137"
"241","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"12",3,76,"deadpan","137"
"242","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"12",5,51,"deadpan","137"
"243","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"13",2,92,"deadpan","137"
"244","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"13",4,83,"deadpan","137"
"245","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"14",2,97,"deadpan","137"
"246","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"14",6,93,"deadpan","137"
"247","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"15",3,76,"deadpan","137"
"248","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"15",4,69,"deadpan","137"
"249","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"16",2,85,"deadpan","137"
"250","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"16",6,88,"deadpan","137"
"251","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"17",3,80,"deadpan","137"
"252","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"17",6,80,"deadpan","137"
"253","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"18",4,85,"deadpan","137"
"254","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"18",5,69,"deadpan","137"
"255","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"19",3,61,"deadpan","137"
"256","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"19",5,67,"deadpan","137"
"257","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"24",3,62,"deadpan","137"
"258","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"24",5,70,"deadpan","137"
"259","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"25",2,70,"deadpan","137"
"260","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"25",5,57,"deadpan","137"
"261","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"26",3,69,"deadpan","137"
"262","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"26",6,96,"deadpan","137"
"263","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"27",2,63,"deadpan","137"
"264","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"27",6,35,"deadpan","137"
"265","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"28",3,70,"deadpan","137"
"266","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"28",5,25,"deadpan","137"
"267","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"29",5,75,"deadpan","137"
"268","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"29",5,87,"deadpan","137"
"269","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"30",4,78,"deadpan","137"
"270","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"30",6,83,"deadpan","137"
"271","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"31",2,93,"deadpan","137"
"272","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"31",3,64,"deadpan","137"
"273","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"32",1,90,"deadpan","137"
"274","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"32",6,28,"deadpan","137"
"275","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"33",3,29,"deadpan","137"
"276","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"33",4,40,"deadpan","137"
"277","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"34",3,70,"deadpan","137"
"278","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"34",4,90,"deadpan","137"
"279","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"37",2,82,"deadpan","137"
"280","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"37",6,74,"deadpan","137"
"281","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"38",2,100,"deadpan","137"
"282","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"38",6,76,"deadpan","137"
"283","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"39",3,73,"deadpan","137"
"284","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"39",5,77,"deadpan","137"
"285","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"4",3,70,"deadpan","137"
"286","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"4",5,59,"deadpan","137"
"287","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"40",4,75,"deadpan","137"
"288","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"40",4,70,"deadpan","137"
"289","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"41",2,28,"deadpan","137"
"290","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"41",5,61,"deadpan","137"
"291","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"42",3,75,"deadpan","137"
"292","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"42",5,85,"deadpan","137"
"293","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"43",3,70,"deadpan","137"
"294","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"43",6,76,"deadpan","137"
"295","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"6",2,82,"deadpan","137"
"296","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"6",6,81,"deadpan","137"
"297","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"7",2,72,"deadpan","137"
"298","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"7",5,55,"deadpan","137"
"299","1","chopin","chopinAshkenazy1992Deadpan","m2","d","2","minor",34.6850120091896,6.20329902720993,-19.89,"8",3,71,"deadpan","137"
"300","1","chopin","chopinAshkenazy1992Deadpan","M2","D","2","Major",41.3104166666667,6.91244239631336,-28.24,"8",5,65,"deadpan","137"
"301","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"12",2,46,"deadpan","137"
"302","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"12",5,90,"deadpan","137"
"303","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"13",2,87,"deadpan","137"
"304","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"13",6,65,"deadpan","137"
"305","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"14",1,89,"deadpan","137"
"306","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"14",7,97,"deadpan","137"
"307","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"15",3,85,"deadpan","137"
"308","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"15",7,87,"deadpan","137"
"309","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"16",2,88,"deadpan","137"
"310","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"16",6,91,"deadpan","137"
"311","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"17",2,100,"deadpan","137"
"312","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"17",7,95,"deadpan","137"
"313","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"18",3,71,"deadpan","137"
"314","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"18",7,96,"deadpan","137"
"315","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"19",3,82,"deadpan","137"
"316","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"19",7,99,"deadpan","137"
"317","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"24",4,62,"deadpan","137"
"318","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"24",5,64,"deadpan","137"
"319","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"25",4,68,"deadpan","137"
"320","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"25",6,44,"deadpan","137"
"321","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"26",3,96,"deadpan","137"
"322","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"26",7,100,"deadpan","137"
"323","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"27",2,79,"deadpan","137"
"324","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"27",5,71,"deadpan","137"
"325","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"28",2,65,"deadpan","137"
"326","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"28",7,88,"deadpan","137"
"327","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"29",3,90,"deadpan","137"
"328","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"29",6,79,"deadpan","137"
"329","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"30",2,87,"deadpan","137"
"330","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"30",5,74,"deadpan","137"
"331","1","chopin","chopinAshkenazy1992Deadpan","m3","eb","3","minor",32.46875,8.24742268041237,-20.53,"31",3,94,"deadpan","137"
"332","1","chopin","chopinAshkenazy1992Deadpan","M3","Eb","3","Major",44.16,7.61323369469881,-25.8,"31",6,72,"deadpan","137"
